Tempo (s)	Pressão (MPa)
5.13953e+04	6.63800e-01
5.14054e+04	6.52300e-01
5.14156e+04	6.53300e-01
5.14258e+04	6.52400e-01
5.14359e+04	6.45900e-01
5.14459e+04	7.15700e-01
5.14561e+04	7.28900e-01
5.14661e+04	7.50600e-01
5.14763e+04	7.34700e-01
5.14864e+04	7.10700e-01
5.14965e+04	6.99200e-01
5.15067e+04	6.52500e-01
5.15169e+04	6.48400e-01
5.15270e+04	6.51600e-01
5.15371e+04	6.57400e-01
5.15471e+04	6.71300e-01
5.15574e+04	6.55800e-01
5.15675e+04	6.50300e-01
5.15776e+04	6.58500e-01
5.15876e+04	6.69900e-01
5.15978e+04	6.56100e-01
5.16081e+04	6.64200e-01
5.16181e+04	6.61800e-01
5.16283e+04	6.60000e-01
5.16383e+04	6.45500e-01
5.16485e+04	6.51800e-01
5.16588e+04	6.50100e-01
5.16688e+04	6.74300e-01
5.16789e+04	6.57400e-01
5.16890e+04	6.49500e-01
5.16990e+04	6.84300e-01
5.17091e+04	6.33600e-01
5.17191e+04	6.99300e-01
5.17292e+04	6.66500e-01
5.17392e+04	6.39100e-01
5.17492e+04	6.56500e-01
5.17593e+04	6.58100e-01
5.17696e+04	6.48800e-01
5.17798e+04	6.51400e-01
5.17901e+04	6.55200e-01
5.18002e+04	6.48900e-01
5.18103e+04	6.49400e-01
5.18203e+04	6.50200e-01
5.18305e+04	6.45500e-01
5.18405e+04	6.80600e-01
5.18507e+04	6.94700e-01
5.18607e+04	6.49800e-01
5.18709e+04	7.49900e-01
5.18810e+04	7.62300e-01
5.18911e+04	7.50000e-01
5.19013e+04	7.35700e-01
5.19113e+04	7.04000e-01
5.19216e+04	6.96400e-01
5.19317e+04	6.87800e-01
5.19418e+04	6.68400e-01
5.19518e+04	6.92200e-01
5.19620e+04	6.79900e-01
5.19724e+04	6.88600e-01
5.19826e+04	7.08800e-01
5.19926e+04	6.79800e-01
5.20028e+04	6.75400e-01
5.20130e+04	6.83900e-01
5.20231e+04	6.78100e-01
5.20334e+04	6.76200e-01
5.20435e+04	6.65400e-01
5.20535e+04	6.73700e-01
5.20636e+04	6.65800e-01
5.20738e+04	6.99100e-01
5.20839e+04	7.32400e-01
5.20940e+04	7.21800e-01
5.21041e+04	7.34900e-01
5.21142e+04	7.10900e-01
5.21242e+04	6.95900e-01
5.21345e+04	6.82100e-01
5.21446e+04	6.90600e-01
5.21547e+04	6.76200e-01
5.21649e+04	6.57600e-01
5.21750e+04	6.53200e-01
5.21851e+04	6.54500e-01
5.21952e+04	6.52600e-01
5.22054e+04	6.52500e-01
5.22155e+04	6.58400e-01
5.22257e+04	6.50700e-01
5.22358e+04	6.48300e-01
5.22459e+04	6.47000e-01
5.22562e+04	6.49000e-01
