TimeStep,qw_inj,qw_prod,qo_prod
3.59e+06,0.000275452,1.95916e-25,0.000275452
3.6e+06,0.000275452,1.95916e-25,0.000275452
3.61e+06,0.000275452,1.95916e-25,0.000275452
3.62e+06,0.000275452,1.95916e-25,0.000275452
3.63e+06,0.000275452,1.95916e-25,0.000275452
3.64e+06,0.000275452,1.95916e-25,0.000275452
3.65e+06,0.000275452,1.95916e-25,0.000275452
3.66e+06,0.000275452,1.95916e-25,0.000275452
3.67e+06,0.000275452,1.95916e-25,0.000275452
3.68e+06,0.000275452,1.95916e-25,0.000275452
3.69e+06,0.000275452,1.95916e-25,0.000275452
3.7e+06,0.000275452,1.95916e-25,0.000275452
3.71e+06,0.000275452,1.95916e-25,0.000275452
3.72e+06,0.000275452,1.95916e-25,0.000275452
3.73e+06,0.000275452,1.95916e-25,0.000275452
3.74e+06,0.000275452,1.95916e-25,0.000275452
3.75e+06,0.000275452,1.95916e-25,0.000275452
3.76e+06,0.000275452,1.95916e-25,0.000275452
3.77e+06,0.000275452,1.95916e-25,0.000275452
3.78e+06,0.000275452,1.95916e-25,0.000275452
3.79e+06,0.000275452,1.95916e-25,0.000275452
3.8e+06,0.000275452,1.95916e-25,0.000275452
3.81e+06,0.000275452,1.95916e-25,0.000275452
3.82e+06,0.000275452,1.95916e-25,0.000275452
3.83e+06,0.000275452,1.95916e-25,0.000275452
3.84e+06,0.000275452,1.95916e-25,0.000275452
3.85e+06,0.000275452,1.95916e-25,0.000275452
3.86e+06,0.000275452,1.95916e-25,0.000275452
3.87e+06,0.000275452,1.95916e-25,0.000275452
3.88e+06,0.000275452,1.95916e-25,0.000275452
3.89e+06,0.000275452,1.95916e-25,0.000275452
3.9e+06,0.000275452,1.95916e-25,0.000275452
3.91e+06,0.000275452,1.95916e-25,0.000275452
3.92e+06,0.000275452,1.95916e-25,0.000275452
3.93e+06,0.000275452,1.95916e-25,0.000275452
3.94e+06,0.000275452,1.95916e-25,0.000275452
3.95e+06,0.000275452,1.95916e-25,0.000275452
3.96e+06,0.000275452,1.95916e-25,0.000275452
3.97e+06,0.000275452,1.95916e-25,0.000275452
3.98e+06,0.000275452,1.95916e-25,0.000275452
3.99e+06,0.000275452,1.95916e-25,0.000275452
