TimeStep,qw_inj,qg_inj,qw_prod,qg_prod,qo_prod
46500000,0.000591006,0.00236403,0.00121076,0.00174427,0
46600000,0.000591006,0.00236403,0.00295503,4.61723e-09,0
46700000,0.000591006,0.00236403,0.00246252,3.84769e-09,0.000492505
46800000,0.000591006,0.00236403,2.92577e-05,0.00292577,2.05047e-20
46900000,0.000591006,0.00236403,2.92577e-05,0.00292577,2.05047e-20
47000000,0.000591006,0.00236403,2.91999e-05,0.00291999,5.83999e-06
47100000,0.000591006,0.00236403,2.91999e-05,0.00291999,5.83999e-06
47200000,0.000591006,0.00236403,0.0019782,0.000581197,0.000395639
47300000,0.000591006,0.00236403,2.92577e-05,0.00292577,2.05047e-20
47400000,0.000591006,0.00236403,2.91999e-05,0.00291999,5.83999e-06
47500000,0.000591006,0.00236403,0.00104036,0.00170661,0.000208071
47600000,0.000591006,0.00236403,2.91999e-05,0.00291999,5.83999e-06
47700000,0.000591006,0.00236403,2.92577e-05,0.00292577,2.05047e-20
47800000,0.000591006,0.00236403,2.92577e-05,0.00292577,2.05047e-20
47900000,0.000591006,0.00236403,2.92577e-05,0.00292577,2.05047e-20
48000000,0.000591006,0.00236403,0.00295503,4.61723e-09,0
48100000,0.000591006,0.00236403,0.000567286,0.00227429,0.000113457
48200000,0.000591006,0.00236403,2.92577e-05,0.00292577,2.05047e-20
48300000,0.000591006,0.00236403,2.92577e-05,0.00292577,2.05047e-20
48400000,0.000591006,0.00236403,2.92577e-05,0.00292577,2.05047e-20
48500000,0.000591006,0.00236403,0.000918212,0.00185318,0.000183642
48600000,0.000591006,0.00236403,0.00295503,4.61723e-09,0
48700000,0.000591006,0.00236403,2.91999e-05,0.00291999,5.83999e-06
48800000,0.000591006,0.00236403,0.00295503,4.61723e-09,0
48900000,0.000591006,0.00236403,2.91999e-05,0.00291999,5.83999e-06
49000000,0.000591006,0.00236403,2.92577e-05,0.00292577,2.05047e-20
49100000,0.000591006,0.00236403,0.00295503,4.61723e-09,0
49200000,0.000591006,0.00236403,0.000550789,0.00229409,0.000110158
49300000,0.000591006,0.00236403,0.000430853,0.00243801,8.61707e-05
49400000,0.000591006,0.00236403,0.00295503,4.61723e-09,0
49500000,0.000591006,0.00236403,2.92577e-05,0.00292577,2.05047e-20
49600000,0.000591006,0.00236403,2.91999e-05,0.00291999,5.83999e-06
49700000,0.000591006,0.00236403,2.92577e-05,0.00292577,2.05047e-20
49800000,0.000591006,0.00236403,2.92577e-05,0.00292577,2.05047e-20
49900000,0.000591006,0.00236403,0.00295503,4.61723e-09,0
