TimeStep,qw_inj,qg_inj,qw_prod,qg_prod,qo_prod
2.51e+07,0,0.00295503,0.00246253,5.35099e-11,0.000492505
2.52e+07,0,0.00295503,0.00246253,5.35382e-11,0.000492505
2.53e+07,0,0.00295503,0.00246253,5.3567e-11,0.000492505
2.54e+07,0,0.00295503,0.00246253,5.35963e-11,0.000492505
2.55e+07,0,0.00295503,0.00246253,5.36261e-11,0.000492505
2.56e+07,0,0.00295503,0.00246253,5.36564e-11,0.000492505
2.57e+07,0,0.00295503,0.00246253,5.36872e-11,0.000492505
2.58e+07,0,0.00295503,0.00246253,5.37311e-11,0.000492505
2.59e+07,0,0.00295503,0.00246253,5.38841e-11,0.000492505
2.6e+07,0,0.00295503,0.00246253,5.43119e-11,0.000492505
2.61e+07,0,0.00295503,0.00246253,5.52417e-11,0.000492505
2.62e+07,0,0.00295503,0.00246253,5.69464e-11,0.000492505
2.63e+07,0,0.00295503,0.00246253,5.9729e-11,0.000492505
2.64e+07,0,0.00295503,0.00246253,6.39185e-11,0.000492505
2.65e+07,0,0.00295503,0.00246253,6.9879e-11,0.000492505
2.66e+07,0,0.00295503,0.00246253,7.80234e-11,0.000492505
2.67e+07,0,0.00295503,0.00246253,8.88279e-11,0.000492505
2.68e+07,0,0.00295503,0.00246253,1.02843e-10,0.000492505
2.69e+07,0,0.00295503,0.00246253,1.20698e-10,0.000492505
2.7e+07,0,0.00295503,0.00246253,1.43105e-10,0.000492505
2.71e+07,0,0.00295503,0.00246253,1.70849e-10,0.000492505
2.72e+07,0,0.00295503,0.00246253,2.04781e-10,0.000492505
2.73e+07,0,0.00295503,0.00246253,2.45802e-10,0.000492505
2.74e+07,0,0.00295503,0.00246253,2.94845e-10,0.000492505
2.75e+07,0,0.00295503,0.00246253,3.52854e-10,0.000492505
2.76e+07,0,0.00295503,0.00246253,4.20762e-10,0.000492505
2.77e+07,0,0.00295503,0.00246253,4.99464e-10,0.000492505
2.78e+07,0,0.00295503,0.00246253,5.89799e-10,0.000492505
2.79e+07,0,0.00295503,0.00246253,6.9252e-10,0.000492505
2.8e+07,0,0.00295503,0.00246253,8.08281e-10,0.000492505
2.81e+07,0,0.00295503,0.00246253,9.37608e-10,0.000492505
2.82e+07,0,0.00295503,0.00246253,1.08089e-09,0.000492505
2.83e+07,0,0.00295503,0.00246253,1.23837e-09,0.000492505
2.84e+07,0,0.00295503,0.00246253,1.41013e-09,0.000492505
2.85e+07,0,0.00295503,0.00246253,1.59606e-09,0.000492505
2.86e+07,0,0.00295503,0.00246253,1.79593e-09,0.000492505
2.87e+07,0,0.00295503,0.00246253,2.00931e-09,0.000492505
2.88e+07,0,0.00295503,0.00246253,2.23562e-09,0.000492505
